"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"13176","lucasalbuquerque","Lucas Albuquerque","473","76","5","False","False"
"24154","Dapro","Gandoullf","429","80","112","False","False"
"8427","cbanks420lol","Carl","620","26","129","False","False"
"11760","DannyH","Dan Habel","3044","2956","6362","False","True"
"9090","T_Hutch","Teresa Hutchison","1693","1745","154","False","False"
"66768","Squidsoda","Cthulhufan","1231","1219","630","False","False"
"60952","Lucydillon","Lucy Dillon","298","75","0","False","False"
"65833","Brh1964","Brh","287","53","11","False","False"
"61679","thechef","Shaun Thompson ","240","153","1","False","False"
"43838","Misc_X","Misc X","543","306","8","False","False"
"29526","CogentEngineer","Cogent Engineer","266","77","61","False","False"
"65991","SpiritWise","Spirit Wise","805","347","262","False","True"
"64366","mowgli07","DKG","258","65","0","False","False"
"12542","Jed","DeplorableJed","659","420","-3","False","True"
"61584","SkyLooker","Travis","530","212","0","False","False"
"66935","MellieBoothe","Mellie ","163","12","0","False","False"
"65058","DeborahFisher","🇬🇧Deborah👩🏻‍💻","821","547","979","False","False"
"63678","Docswifee","Vic","170","54","18","False","False"
"62538","Seeshell","Shell ","324","179","17","False","False"
"52365","FreedomDecoded","Eric Chambers","363","29","154","False","False"
"36183","MacBeth","Gregory S MacBeth","977","626","683","False","True"
"5258","Alphonzotrill","Al","519","96","779","False","False"
"14558","modernist","MODERNIST","570","167","427","False","False"
"9763","adamlawson","Adam Lawson","577","207","77","False","False"
"12324","MarineEngineerNYC","Jonathan Cullum","804","870","0","False","False"
"40216","ReadingLady","Reading Lady","216","103","0","False","False"
"59709","loribrannon","Lori Brannon","2330","2389","1789","False","False"
"10748","BobbyReport","Bobby","509","234","0","False","False"
"24030","MB143196","MB","938","580","283","False","False"
"54734","TwoHands","TwoHands","352","115","181","False","False"
"64629","patriot1cavalry","DCB","1101","824","308","False","False"
"34935","HeyGenevieve","Genevieve Blouch","592","410","2","False","False"
"58285","friendship","friendship","918","409","252","False","False"
"78301","MadMistress","Elizabeth ","159","16","13","False","False"
"71194","SassyCat","Sassy Cat","242","61","0","False","False"
"46940","MAGA3X_Engineer","MAGA3X_Engineer","365","170","2","False","False"
"50121","Bchbaby","Bchbabypatriot","233","106","35","False","False"
"61430","Fatboy2011","william mcduffy","263","281","133","False","False"
"72204","hinkyaz","Steve H.","59","20","5","False","False"
"57968","SpiritBeaver","Spirit Beaver","279","51","32","False","False"
"71742","DeplorableVictorian","Mrs.Mom","396","344","140","False","False"
"65823","tonyr951","Captain Chaos","431","63","1916","False","False"
"72379","sec","sec","886","319","1859","False","False"
"41991","TeamCoulter","Ann Coulter Official Chat","4232","1728","2089","False","False"
"83276","Gotapoint","Virginia Coverdale ","656","547","69","False","False"
"11094","Dolphincatcher","Dolphincatcher","302","125","10","False","False"
"14448","eaglesoars","eaglesoars","236","28","38","False","False"
"15242","grambo","Graham","276","94","-1","False","False"
"24566","BarbarianinSF","The Barbarian","286","65","57","False","False"
"33078","Macker","🇺🇸 Deplorable Macker 🇨🇦","1329","787","2861","False","False"
"39026","OughtistIII","Oughtist The Third","244","48","16","False","False"
"46878","ZarkoElDiablo","Zarko Diablo","117","13","4","False","False"
"45877","DePlorean","DePlorean","277","94","16","False","False"
"49866","HellenicPride","Greek Nationalist","334","141","130","False","False"
"17813","MARGRZ","Margaret ","1092","1087","630","False","False"
"44926","BillyWallace","BW","226","78","17","False","False"
"44493","treeoflogic","Tree","740","152","427","False","False"
"8579","PaulH","Pablo Honey","2732","2895","4423","False","False"
"24125","GENUG","Deplorable Genug","501","470","79","False","False"
"45994","BeachsideKnitting","Teri","127","22","3","False","False"
"30012","jlew3000","Jlew Dregster","1547","1499","547","False","False"
"48318","JefferyJohnson","Jeffery Johnson","1053","958","1280","False","False"
"21392","DeplorableCitizen","Aaron Wagner","541","128","820","False","True"
"23101","5_USA","THE_PENTAGON","1444","1754","315","False","False"
"10920","Somersetdaze","Philippa Auton","204","13","0","False","False"
"5203","CommonPlebeian","John Cicero","271","58","3","False","False"
"7619","PCsBeard","PC's Beard","145","5","5","False","False"
"23389","dannyduchamp","Danny Duchamp","311","60","458","False","False"
"8688","McGem","Gem","366","24","4","False","False"
"15153","teslabolt2000","Tesla's fan","711","438","109","False","False"
"26547","FabricioAraujoRJ","Fabricio Araujo","762","155","1508","False","True"
"31123","WileyCoyote","Blake","1416","1110","691","False","False"
"80728","IAM-J4M35","J4M35","543","291","136","False","False"
"61639","MrsOz","MrsOz","943","883","362","False","True"
"64236","Freeholder","The Freeholder","2259","2398","7497","False","True"
"70993","TrumpMyPresident","Brenda Glenn","1212","1045","113","False","False"
"81788","Nickel9","MJ","176","124","65","False","False"
"77209","PatriotGeorgia","Deplorable James 🐸","456","364","3","False","False"
"57431","Qualtar","Barry Hills","995","1118","331","False","False"
"84429","bdenyer","Benjamin Denyer","305","164","40","False","False"
"88806","Nikki7436","Nicole Gervais","593","323","269","False","False"
"93178","piranha","John Beatty","1335","518","3955","False","False"
"114912","Sobliminal","Sobliminal","778","660","269","False","False"
"94865","4kek","eye for  kek","1824","2474","284","False","False"
"114049","M1crochip","Micro Spanky Leaks","6136","12320","315","False","False"
"75481","familyfirstdynastycorp","Family First Dynasty corp","399","407","82","False","False"
"97371","JMorris","Jonathan Morris","2258","4294","37","False","False"
"18394","QueenOfMyRealm","Rhonda Rushton","466","246","19","False","False"
"46367","TheBrutalist","The Brutalist","712","751","82","False","False"
"49828","LibertyGirlNoVa","LibertyGirlNoVa","398","183","22","False","False"
"28420","Zogkiller","DigginDawg","1560","1521","1409","False","False"
"49584","Cooper10","Cooper 4 Trump","333","171","24","False","False"
"39029","RoseRae","Ro","519","212","62","False","False"
"35893","LisaMarie","Lisa Marie","1407","1246","535","False","False"
"86671","christa","Christa","478","211","348","False","False"
"93705","hax",")))hax(((","2223","1940","11941","False","False"
"32976","CSS77","CSS","642","606","198","False","False"
"75946","OkraAndMaters","BeansAndTaters","3739","4561","10255","False","False"
"95655","BLLFamily","BLL","279","245","166","False","False"
"58385","SawJab84","Bloppity Bloop","129","39","1","False","False"
"34171","mohamedthepig","Mohamed The Pig","398","147","169","False","False"
"62201","Fights4Rights","DontTreadOnUSA","1901","1664","225","True","False"
"52291","USChristianCo","Hedda Gabler","214","48","25","False","False"
"89049","DeplorableBetty","BBCraig","6609","8762","10511","False","False"
"78196","MiraLisa","Mira Lisa","306","125","61","False","False"
"83930","HumanBot","Nathan A Heath","563","498","-19","False","False"
"70020","GaryDailyDrift","Gary Wellings","2779","3311","2680","False","False"
"42214","RealSteel","Spoely","1376","1472","193","False","False"
"43728","piggrease","MoIsAPedo","306","219","60","False","False"
"30702","WordSmith426","Lover of Words","1483","281","3977","False","True"
"38362","Blondieflygrl","Crystal ","141","50","3","False","False"
"38271","Stopsorosnow","StopSorosNow","730","295","46","False","False"
"38005","TheKraken","Crawfish4Kraken","237","67","103","False","False"
"37102","WorldNewsExtra","J. Field","464","302","1325","False","False"
"62991","joannlyles","Joann Lyles","288","136","25","False","False"
"81806","Scalpatriot1","Southern Cal Patriot","216","166","11","False","False"
"85490","TexasCowboy","🤠 Texas Cowboy 🤠","467","190","280","False","False"
"74832","Dinelle_Fuller","Dinelle Fuller ","890","989","40","False","False"
"57492","SBand","S Band","2199","3557","-1","False","False"
"57908","UnderConstructionUSA","R. Gwinn","283","162","35","False","False"
"42712","Whycensored","Redacted ","920","878","43","False","False"
"56325","mimimayes","Mimi Mayes","646","557","124","False","False"
"57923","Mr_Pinko","Mr_Pinko","1610","1255","1361","False","False"
"38930","luvthmgators","Andrea","254","126","4","False","False"
"55091","Pinkmartini12","Kris","1282","1540","57","False","False"
"14088","Sengir4","Sengir4","964","548","57","False","False"
"44265","ZZRMatt","ZZRMatt","213","83","-1","False","False"
"57711","Texmex","Tex mex","282","90","5","False","False"
"32398","Outlawyer","Outlawyer","3862","4734","384","False","True"
"77765","USMC-DevilDog","Tony Jackson","7724","374","286595","False","True"
"49700","JasonHoughton5","Jason","743","691","230","False","False"
"79446","ChefMichaels","Michael B","494","204","273","False","False"
"91151","Patriotsfan","David Shaw✅","1054","1029","629","False","False"
"51763","Cipher","Cipher","1510","1376","1383","False","False"
"73185","LukeJames","Luke","255","44","170","False","False"
"46144","BlueMusky","Blue Musky","434","364","2313","False","False"
"18939","honne","Honne","2338","2555","1435","False","True"
"1784","batfort","childlike empress","444","59","154","False","False"
"49418","Cypheus","Lord Cypheus","338","208","132","False","False"
"62014","annthecabby","Ann Kipp","3581","3526","2145","False","False"
"71416","LJP","LJP","1584","1106","1785","False","False"
"65395","BobbyHD28","Gabi Wan Kenobi","513","285","-500","False","False"
"33318","JackOBrien","Jack OBrien","1367","1347","1364","False","False"
"59097","BaronessSandra","Sandra","1443","879","357","False","False"
"71499","ladybug_lady2000","Ladybug","2757","1767","11515","False","False"
"63703","ColonelJim","James","528","453","17","False","False"
"8413","PresidentTrump2017","President Trump","383","43","3","False","False"
"10868","ParallaxView","Gideon Force","715","479","142","False","False"
"10153","Tankmanbrad","Brad S","158","10","27","False","False"
"29990","that","jon jackson","429","86","60","False","False"
"9909","Duchess1201","Duchess Penelope","758","445","562","False","False"
"42508","eboeye","Deplorable Elizabeth","670","347","143","False","False"
"56415","LLH713","Laurie ","789","635","84","False","False"
"56823","robjoz83","Rob Jozwiak","363","279","54","False","False"
"60259","JVER1","Joyce V.","1082","1201","52","False","False"
"86102","Tot_Seri","TotSeri","275","88","11","False","False"
"77100","Braniganblue","Braniganblue","1047","787","161","False","False"
"31130","PepeReagan","Gheist Von Pepe","3290","1576","26627","False","False"
"37107","The_Q_is","The_Q","891","963","250","False","False"
"71071","JohnGeorge","John George ","831","626","41","False","False"
"17241","TheGoldenPython","The Golden Python","69","2","0","False","False"
"13535","Xenite","Xen Mistress","1282","1037","1534","False","True"
"16798","GeneHunt","Gene Hunt","1211","808","1119","False","False"
"17278","Bjorn_Sigheim","Bjorn Sigheim","531","237","121","False","False"
"16418","esoxlucius","esox lucius","379","65","293","False","False"
"17800","RobTheSlob","Big Rob","163","76","42","False","False"
"25637","PCsReasy","Golf, Photography & PCs","4207","5122","2332","False","False"
"40865","Creative_Printall","Creative Printall","1160","1116","94","False","False"
"24808","douchefuck","Felonious Junk✅","1549","612","9545","False","False"
"44161","InfamousRJT","InfamousRJT","337","99","128","False","False"
"14956","JavierProbl3mat1c","Javi","326","108","293","False","False"
"23779","SNovak","SNovak","1885","1170","962","False","False"
"34892","Grumpy_Catterman","Gimpy Gamer","260","124","27","False","False"
"34876","wlwoodall1964","Wayne Woodall","337","107","3","False","False"
"31457","IrredeemableAmerica","IrredeemableAmerica","618","259","402","False","False"
"34737","Leslie817","Leslie ","772","745","7","False","False"
"34793","Mishy","Mary","205","72","11","False","False"
"25127","Deplorable-Cincowgirl2","Deplorable-Cincowgirl2","535","79","148","False","False"
"25641","OneTrumpster","Deplorable Pepe","1274","775","1928","False","False"
"34247","Penny_Posten","Penny","2445","3118","804","False","False"
"35261","Kat8689","Kat8689","232","37","5","False","False"
"35072","BlacknBlue","Katarina Stoilkovic","603","477","686","False","False"
"35312","libertyisnotdead","Closet Deplorable","285","165","13","False","False"
"36232","Alleycat78","Alene Bowser","213","47","1","False","False"
"34631","ShaynePatrick","Shayne","320","62","30","False","False"
"35054","ivovic","Milorad Ivović","333","147","0","False","False"
"35096","mbubb","Michael P Bubb","135","32","0","False","False"
"35011","Davetheking","David Booth","607","571","442","False","False"
"24721","Salembabie","❌ #NoDACA❌ ","2053","2074","2256","False","False"
"28324","Encrypt3d","Carl","576","542","53","False","False"
"33872","onge","Harold","438","391","182","False","False"
"33182","victorericeira","Victor Ericeira","766","769","308","False","False"
"34443","Dave-R","Dave R","138","11","6","False","False"
"56197","AEON","🐸","1005","819","147","False","False"
"57441","MyFreedomNews","MyFreedomNews","2310","3797","2768","False","False"
"30774","jesusofnazareth","Jesus of Nazareth ","451","262","120","False","False"
"10753","DirkPitt","DirkPitt","994","144","1434","False","False"
"26053","JavaJones","JavaJones","487","149","556","False","False"
"31603","Nohoggwash","Joyce Garvin","265","39","819","False","False"
"17070","StormTheWhiteWolf","James Muir","43","4","7","False","False"
"11508","BossPander","Boss Pander","64","4","2","False","False"
"8720","gregarcade","Greg Arcade","732","199","18","False","False"
"4066","Qeklord","Keksman","350","10","1","False","False"
"39066","foreignlegion","Swedish capitalist","544","206","3","False","False"
"39058","akary","The Texas Sharters","118","9","0","False","False"
"39730","DZJackson","Delorean Jackson","1024","1192","95","False","False"
"59772","KendraJ","Kendra McLaughlin","168","68","1","False","False"
"86605","_1","📶 Mike _1","7624","15288","13597","False","False"
"118462","MelvinYeah","MelvinYeah","2385","3434","286","False","False"
"5969","Toby","Toby Dadson","147","5","0","False","False"
"22010","Jaack","Jack Willcox","110","5","3","False","False"
"22097","Kilian","Kilian Mckinstry","62","12","0","False","False"
"3114","Brimshae","Brim Shae","447","160","30","False","False"
"7274","Your_ad_here","Tim","225","24","8","False","False"
"6664","Safire_four","Safire Four","922","322","309","False","False"
"17364","coasmi","Basket of Deplorable","470","318","0","False","False"
"16670","ChiTownGuy","Jim Jay","262","45","21","False","False"
"5068","crisprtek","jack","616","76","670","False","False"
"11063","NumeroPerdido","Numero Perdido","250","36","0","False","False"
"6755","S0LUS","Solus","199","14","4","False","False"
"6295","kkk","northerníste","336","42","152","False","False"
"9104","Ricotta","Ricotta Elmar","418","166","2812","False","True"
"10410","ClintonSnuke","ClintonSnuke","342","65","6","False","False"
"8289","DangerousDon","DangerousDon","330","13","72","False","False"
"10085","Jupiter","Jupiter","419","101","29","False","False"
"10990","Rapist","Bitch rapist","139","19","-1470","False","False"
"11345","MooseHoof","Moose","83","7","7","False","False"
"8704","bahabuddha","bahabuddha","320","188","-6","False","False"
"12306","Slane","Slane","959","209","677","False","False"
"10628","DeMadHoor","tommy ward","612","326","31","False","False"
"11816","wcsoto","Wagner Clemente Soto","1916","560","1696","False","False"
"14744","CoolACBro","Cool A/C Bro","587","63","10","False","False"
"15793","TheSpectre","Spectre","2406","452","3456","False","False"
"13548","ChicagoJoe","Chicago Refugee Joe","1186","610","278","False","False"
"17983","AnonymousFred514","Fred2","3252","1353","36808","False","False"
"23235","hbdnrx","hbd nrx","835","177","161","False","False"
"30650","TheStoicMale","Stoic Male","484","271","18","False","False"
"8429","Thirst","Robert Thirst ","432","107","2","False","False"
"24468","kronekodow","anpanman","236","43","79","False","False"
"25057","le_skooks","skooks","355","79","0","False","False"
"23360","Garby","Garby","249","60","11","False","False"
"8239","gradearadio","Grade A Radio","419","237","66","False","False"
"26238","Mirage_Intl","Mirage International","999","1297","301","False","False"
"32587","thomaslewis","Thomas Lewis","801","401","84","False","False"
"65445","Pijaws","jaws","2105","2824","246","False","False"
"10055","Catlin","Michelle Catlin","334","19","111","False","False"
"10169","M_Quinn","Malcolm_Quinn","348","207","139","False","False"
"17286","hojo","vape retard","85","13","3","False","False"
"17252","Rational_Urge","Urge for Rationality","1533","409","1347","False","False"
"18569","izvirk","izvirk","128","8","0","False","False"
"25268","adamson","Brandon Adamson","346","108","261","False","False"
"9811","Crustysack","Deplorable Scotty-D","1685","1138","2403","False","False"
"29960","wormaccount","Worm","180","81","43","False","False"
"101340","buildreef","Build Reef","140","57","0","False","False"
"26139","deadhead","Me-self","322","131","1","False","False"
"58353","GeorgeGarbow","George Garbow ","2883","8451","2555","False","False"
"47343","J0rdan","Jordan","154","40","0","False","False"
"89188","therealstrategy","TheRealStrategy.com","8549","20511","1693","False","False"
"15093","Tiger","Tiger","146","10","12","False","False"
"27624","Humidpress","Abner Snopes","375","161","0","False","False"
"46733","TopCapitalist","Top Capitalist","361","109","66","False","False"
"30575","Quantrill","John Mosby","360","105","0","False","False"
"2620","Freddie","Freddie Louie","271","7","0","False","False"
"10214","LoisRogers","Lois Rogers","2742","2905","11656","False","False"
"10847","Biastai","Biastai","369","41","274","False","False"
"2291","lonnie","Roland Van Owen","326","43","-1","False","False"
"7122","Wintergirl","Lizzy","395","84","102","False","False"
"18159","pipandbaby","Neva","416","66","181","False","False"
"18317","Drea4Liberty","Drea","569","377","54","False","False"
"11472","CP4070","Trevor Dewey","479","115","95","False","False"
"6545","LunaticRex","LunaticRex","533","159","436","False","False"
"17455","Wolfman","The Unknown Citizen ","535","125","10","False","False"
"18495","Guzifer","Guzifer007","408","298","38","False","False"
"18357","Saeix","Saeix","185","70","10","False","False"
"18395","TiffBass","Tiffany Bass","66","1","0","False","False"
"18281","Jaybird","Jaybird","238","170","0","False","False"
"9115","Alison_Diane","Alison","371","52","8","False","False"
"18506","csb","Craig S. Bell","156","23","1","False","False"
"14347","VW_20T","Mike Reed","238","101","-1","False","False"
"18194","BARTNKCMO","Bartimous Simpsonious","91","9","7","False","False"
"18112","doublee","Doublee","555","385","80","False","False"
"17918","justin_tarquin","Justin Tarquin","360","140","49","False","False"
"17972","LoneTweeter","The Lone Tweeter","188","17","3","False","False"
"15877","altJ","altJ","661","179","656","False","False"
"17429","RobbAllen","Robb Allen","318","48","43","False","False"
"18330","ExPoleDancer","Queen Deplorable","409","118","76","False","False"
"18391","Gimblin","Cardinal Curmudgeon","451","131","111","False","False"
"17984","Deebs","Deebs","339","69","59","False","False"
"9995","Leslie","Leslie","288","52","7","False","False"
"8108","Velociman","Velociman","284","77","9","False","False"
"99786","massoumicyrus","Cyrus Massoumi","1225","5526","29","False","False"
"147685","Zucotic","Zucotic","111","100","12","False","False"
"177801","DFENSER","DFENSER","2960","8261","69","False","False"
"13084","Nielk1","Nielk1","188","22","0","False","False"
"19238","Mhinbron","Joseph Hughes","103","3","0","False","False"
"19078","stephentshores","Stephen Shores","331","38","61","False","False"
"18951","funtime_bobby","Ryan Freckleton","138","23","12","False","False"
"6643","D1996","Mr D","176","27","8","False","False"
"8710","v_leet","Scarlet Elite","127","21","26","False","False"
"4909","SpikeTheStupido","Spike The Stupido","195","25","30","False","False"
"6656","Exile","Exile","268","35","129","False","False"
"242912","RentonMagaUK","🐸Renton™️🔱IStandWithFlynn®️🐸✝️🥓","34613","178684","257053","False","True"
"336383","thesentinel","The Sentinel","12094","74237","2369","False","False"
"335610","LieuCmdrData","Lt. Commander Data","1328","9454","2099","False","False"
"415773","FuxeoGames","FoxeoGames","130","310","5","False","False"
"440156","complitece1979","Ellie Johnson","126","1750","0","False","False"
"474202","tinfoilhatter","norris joans","19322","140496","1987","False","False"
"373037","AethelwulfHunter","Aethelwulf Hunter","8356","104569","951","False","False"
"101243","HempOilCures"," ☀️✝️   Phree Dom 🌸 ✨","36837","375919","90644","False","False"
"621097","vsf","0x00007b","8936","129141","437","False","False"
"413311","any","Anyone","12730","207305","2707","False","False"
"584049","Jason_Scalmato","Jason Scalmato","10010","150445","70","False","False"
"7691","Fitwell","Fitwell","1174","399","519","False","False"
"7542","Multimorten","Multimorten","411","51","150","False","False"
"7486","Tree","Jim","562","136","341","False","False"
"6546","Zuelaris","Various Amounts of Meat","347","32","41","False","False"
"7593","DeusExMachinaV42","DeusExMachinaV42","154","10","88","False","False"
"5861","SmartG","delano","113","1","38","False","False"
"5333","Entrofree","Entrofree","119","3","0","False","False"
"6609","JHVA","J D H in Virginia","401","180","1","False","False"
"6148","DCC","Dick Cheneys' Cat","199","26","20","False","False"
"10725","vc","Vincent Canfield","191","45","58","False","False"
"10750","Darkred","Darkred","196","15","22","False","False"
"14771","Valkoinen","James White","906","418","884","False","False"
"7130","chris865","Chris","69","2","22","False","False"
"6902","IsaQuintanilla","Isabel","284","147","50","False","False"
"9270","IronBeard","Steve Urquhart","424","51","218","False","False"
"6081","Rubim","João Rubim","369","27","5","False","False"
"7196","meat","meat","409","114","12","False","False"
"8228","Loke","Loke Torrissen","356","99","109","False","False"
"8426","BeeTheTranny","bee ","304","30","57","False","False"
"9819","Adrienne","Adrienne","396","60","4","False","False"
"7781","life","life","809","186","48","False","False"
"65417","Luvvvbughugs","SummerFawn Lightfeather קיץ לנוצה-רכה","2012","1887","3232","False","False"
"1938","XL","Marion Morrison","300","11","31","False","False"
"6689","WrongThinkBlog","Deplorable Comrade","687","138","336","False","False"
"8845","zemichi","Alcario Tuzon","579","183","328","False","False"
"6380","tmjonsson","Tyler Michael Jonsson","267","10","11","False","False"
"8178","iainlewis","Iain Lewis","416","135","53","False","False"
"9801","CubaLibre","QQ","284","27","2","False","False"
"5580","BrianAult","Brian Ault","327","53","0","False","False"
"7024","SP","Sam ","188","3","0","False","False"
"16268","Seany","Seany","289","56","28","False","False"
"43115","IAmSuperTrump","IAmSuperTrump","291","327","20","False","False"
"5700","ThrashTank88","ThrashTank88","332","67","135","False","False"
"8224","ShelleysChurchill","Cory","479","29","4","False","False"
"9008","Kuvaldin","Yan Sonis","113","6","3","False","False"
"5494","Feedback_Angel","Feedback Angel","533","127","29","False","False"
"9447","kahikatea","Allan","186","14","3","False","False"
"9621","Kiwicd","Craig","261","130","0","False","False"
"9827","TWOLCOM","Twilight Of Liberty","317","100","216","False","False"
"58503","WillMorgan","Will Morgan ","1224","1279","458","False","False"
"18270","tendr4u2","Karen Sprake","473","352","254","False","False"
"75097","Myhorsecowboy","Deb Amole","292","207","79","False","False"
"71045","maeginger","Mary","683","805","7","False","False"
"57370","Lloydchristmis","🇺🇸Lloyd Christmis🇺🇸","1967","2613","83","False","False"
"4484","Prefix","Brandyn","1019","26","700","False","False"
"9081","kvetch1788","Kvetch 1788","1206","546","2394","False","False"
"14683","EuropeanAmericans","European Americans ","825","62","2164","False","False"
"7747","Tedyhere","Alan Cristoffer","308","38","13","False","False"
"7509","TwistedSteel","TwistedSteel","1522","1607","709","False","False"
"7834","the_explanator","No One Is Coming","724","134","30","False","False"
"8007","Volbeck","Garth Volbeck","2424","47","76443","False","True"
"8008","RealFan","Rob","239","11","-2","False","False"
"5426","HighNRG","John Roger","260","28","1","False","False"
"7791","EWSilvers","Will","424","115","62","False","False"
"7820","pax","Pax Dickinson","14833","182","59393","False","False"
"8287","Infinite_JW4","lean dealer fresh","400","68","22","False","False"
"4050","EdFatsby","Ed Fatsby","758","511","2","False","False"
"2211","mattroblin","Matt Roblin","626","75","-1","False","False"
"7498","TeutonicFuror","Robb Lionhart","2019","2456","1580","False","True"
"6800","Fr33sp33ch","Fr33 Sp33ch","81","2","-21","False","False"
"7525","GenericUsername","Jenna","86","4","-4","False","False"
"7602","kruemelmonster","kruemelmonster","111","50","1","False","False"
"6949","claytonjay101","Clayton Carroll","578","196","504","False","False"
"1433","stevenotero","Steven Otero","338","47","14","False","False"
"2573","freaves","Fletcher Reaves","327","23","14","False","False"
"11443","spookyfascist","Your fascist neighbor","366","142","158","False","False"
"41790","Antamonides_Maximinius","Antamonides Maximinius","2484","2217","19937","False","False"
"3903","barber","the barber","1191","1014","291","False","False"
"4590","Puma","Rawr","117","3","0","False","False"
"17176","SallyV","PersonalAide","1451","1482","4677","False","False"
"1570","CatLint","CatLint","491","256","67","False","False"
"7987","Tuckybot","Tuckybot","383","40","37","False","False"
"14889","Snortnosekiwi","Nek Minit","762","274","337","False","False"
"8449","json","Jason Kim","357","40","226","False","False"
"3015","Buildwall1488","Otto","249","19","8","False","False"
"10493","DebWilliams57","Debbie Williams","159","9","0","False","False"
"3836","zancarius","Benjamin","1593","417","2582","False","False"
"11842","KatherineKardashian","Katherine ","299","66","52","False","False"
"3895","hipgnosis","Nicholas","414","81","39","False","False"
"12003","kringeesmom","KringeesMom","107","9","4","False","False"
"8315","George","George Glass","327","93","109","False","False"
"9345","Brizoni","Brizoni","354","79","220","False","False"
"9899","Inkman","Stu Parks","157","12","0","False","False"
"8653","revjack11","Jack (Jackson) T Morris","195","24","97","False","False"
"10953","OttoSpengler","Otto Spengler","294","50","46","False","False"
"11180","hyper","Vltra","175","50","4","False","False"
"74498","anthonyfroberts","Tony Roberts","1315","575","2406","False","True"
"10599","trevor","Trevor Malen","152","3","13","False","False"
"3819","tk","Thomas Kirkpatrick","231","11","55","False","False"
"5669","Stringerbell55","Stringer Bell","364","39","36","False","False"
"32342","dad","ㅤ","185","66","32","False","False"
"33098","SilverMare","Sølv Mare","693","218","420","False","False"
"10218","Sikozu","Sikozu","135","8","30","False","False"
"6765","ThisIsPatrick","Patrick","85","3","0","False","False"
"7478","Taters","Dean","239","20","3","False","False"
"7471","Giraffe","Coops","246","15","42","False","False"
"5822","KatrinaMoody","Katrina Moody","396","31","13","False","False"
"6556","FeralBlonde","FeralBlonde","2338","1020","2733","False","False"
"4583","Citizen751908","Citizen751908","179","6","1","False","False"
"8212","fredbarboo","Fred Barboo","383","63","50","False","False"
"11888","Ninjamoose101","Jon Alexander","1297","1390","327","False","False"
"15759","misspixie345","misspixie345","915","1032","164","False","False"
"12245","BorisTheSpider","Dave 🐸","276","98","0","False","False"
"11548","Milkcarton","MILKY","322","94","11","False","False"
"23908","PyroOfKekistan","Pyro of Kekistan","768","563","84","False","False"
"25850","andreaurbanfox","Andrea","289","96","-1718","False","False"
"30945","Mr_G_Biscuits","Mr Biscuits","341","112","9","False","False"
"39424","Battsby","Battsby","454","344","715","False","False"
"39841","ploppylechien","PloppyTheDog ","234","72","2","False","False"
"22032","Mister_Snoops","Mister Snoops","1169","689","1676","False","False"
"42608","FishyFlap","Jim. ","186","67","1","False","False"
"7610","oly","oly","83","1","0","False","False"
"4728","SuperCodeman","SuperCodeman","331","140","232","False","False"
"8573","MrMacrocosm","MrMacrocosm","233","25","24","False","False"
"8550","Veeresh13","Veeresh 🇮🇳 ","2368","2316","4953","False","False"
"7213","np","Niels","647","181","159","False","False"
"8016","theJcfreak","Joshua C","400","56","149","False","False"
"8004","Rick","Rick McCargar","385","7","1665","False","False"
"9966","Noisykafir","Noisykafir","404","299","140","False","False"
"10871","tomi01uk","tomi","206","89","2","False","False"
"11213","Acky","Lee","123","16","2","False","False"
"11350","Parker7","Parker","181","51","13","False","False"
"10900","thinking_manc","thinking_manc","144","15","1","False","False"
"11653","Hnsmhckny","HansomHackney","775","685","1","False","False"
"11659","Monster","Monster","75","5","0","False","False"
"11669","Behindtheheadlines","News Cuckoo","98","6","0","False","False"
"11683","mucklemon","leo","222","147","2","False","False"
"11690","IKEddie","Ian Edmonds","155","33","15","False","False"
"11674","nealbrasier","Neal brasier","118","8","0","False","False"
"11982","681jim","Jim Ashley","504","240","162","False","False"
"32093","kentd","Kent D.","390","235","4","False","False"
"16794","dogdays","dogdayafternoon","2071","1652","5085","False","True"
"7861","YGGR","Yggr","246","51","94","False","False"
"6739","joey","Joseph Mallon","255","11","31","False","False"
"6784","MarkGearRex","Mark","488","66","149","False","False"
"5895","Garino","Gary","725","204","-33","False","True"
"7937","Quizzer","TempestInATeardrop","636","158","623","False","False"
"7642","cuchulainn","Andy","394","18","0","False","False"
"3065","TheDilge","El Dilgerino","778","271","276","False","False"
"4394","Anacalypse","Anacalypse","458","51","5","False","False"
"8433","Demp","DJTurboNips","447","26","24","False","False"
"14504","aka","Ockham's Razor","412","138","204","False","True"
"18678","ChrisMuirCartoonMan","Chris Muir","257","181","151","False","True"
"120005","TrumpHarambe20","J.P.L","112","52","3","False","False"
"62741","aquarian","Aqua Rian","1496","2417","350","False","False"
"69074","HomeGiftShop","HomeGiftShop","838","695","198","False","False"
"146557","manaretalkhaleeg_42","mido eladawy","364","320","18","False","False"
"151074","paulcarl","Paul Carl Gallipeau","69","25","21","False","False"
"157133","Charlton","Charlton","11405","47256","2026","False","False"
"12437","Truthseeker07","Frank K","268","47","15","False","False"
"5201","BrettBrown","Brett","459","47","1","False","False"
"58184","Jimsmith","Another Jim Smith","377","133","20","False","False"
"12703","Rastervision","Trump Tsunami","421","144","7","False","False"
"13424","Metella","Kerry","70","8","0","False","False"
"13443","OverlordSkrotim","Ed Skrotim","454","298","99","False","False"
